reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-01-20,wk inc flu hosp,1,2024-01-27,11,quantile,0.2,25
2024-01-20,wk inc flu hosp,1,2024-01-27,11,quantile,0.25,27
2024-01-20,wk inc flu hosp,1,2024-01-27,11,quantile,0.3,28
2024-01-20,wk inc flu hosp,1,2024-01-27,11,quantile,0.35000000000000003,29
2024-01-20,wk inc flu hosp,1,2024-01-27,11,quantile,0.4,31
2024-01-20,wk inc flu hosp,1,2024-01-27,11,quantile,0.45,32
2024-01-20,wk inc flu hosp,1,2024-01-27,11,quantile,0.5,33
2024-01-20,wk inc flu hosp,1,2024-01-27,11,quantile,0.55,34
2024-01-20,wk inc flu hosp,1,2024-01-27,11,quantile,0.6000000000000001,36
2024-01-20,wk inc flu hosp,1,2024-01-27,11,quantile,0.6500000000000001,37
2024-01-20,wk inc flu hosp,1,2024-01-27,11,quantile,0.7000000000000001,39
2024-01-20,wk inc flu hosp,1,2024-01-27,11,quantile,0.7500000000000001,41
2024-01-20,wk inc flu hosp,1,2024-01-27,11,quantile,0.8,43
2024-01-20,wk inc flu hosp,1,2024-01-27,11,quantile,0.8500000000000001,45
2024-01-20,wk inc flu hosp,1,2024-01-27,11,quantile,0.9000000000000001,49
2024-01-20,wk inc flu hosp,1,2024-01-27,11,quantile,0.9500000000000001,54
2024-01-20,wk inc flu hosp,1,2024-01-27,11,quantile,0.975,59
2024-01-20,wk inc flu hosp,1,2024-01-27,11,quantile,0.99,65
2024-01-20,wk inc flu hosp,2,2024-02-03,11,quantile,0.01,13
2024-01-20,wk inc flu hosp,2,2024-02-03,11,quantile,0.025,15
2024-01-20,wk inc flu hosp,2,2024-02-03,11,quantile,0.05,17
2024-01-20,wk inc flu hosp,2,2024-02-03,11,quantile,0.1,20
2024-01-20,wk inc flu hosp,2,2024-02-03,11,quantile,0.15000000000000002,22
2024-01-20,wk inc flu hosp,2,2024-02-03,11,quantile,0.2,24
2024-01-20,wk inc flu hosp,2,2024-02-03,11,quantile,0.25,26
2024-01-20,wk inc flu hosp,2,2024-02-03,11,quantile,0.3,27
2024-01-20,wk inc flu hosp,2,2024-02-03,11,quantile,0.35000000000000003,29
2024-01-20,wk inc flu hosp,2,2024-02-03,11,quantile,0.4,30
2024-01-20,wk inc flu hosp,2,2024-02-03,11,quantile,0.45,32
2024-01-20,wk inc flu hosp,2,2024-02-03,11,quantile,0.5,33
2024-01-20,wk inc flu hosp,2,2024-02-03,11,quantile,0.55,35
2024-01-20,wk inc flu hosp,2,2024-02-03,11,quantile,0.6000000000000001,37
2024-01-20,wk inc flu hosp,2,2024-02-03,11,quantile,0.6500000000000001,38
2024-01-20,wk inc flu hosp,2,2024-02-03,11,quantile,0.7000000000000001,40
2024-01-20,wk inc flu hosp,2,2024-02-03,11,quantile,0.7500000000000001,43
2024-01-20,wk inc flu hosp,2,2024-02-03,11,quantile,0.8,45
2024-01-20,wk inc flu hosp,2,2024-02-03,11,quantile,0.8500000000000001,49
2024-01-20,wk inc flu hosp,2,2024-02-03,11,quantile,0.9000000000000001,53
2024-01-20,wk inc flu hosp,2,2024-02-03,11,quantile,0.9500000000000001,60
2024-01-20,wk inc flu hosp,2,2024-02-03,11,quantile,0.975,67
2024-01-20,wk inc flu hosp,2,2024-02-03,11,quantile,0.99,76
2024-01-20,wk inc flu hosp,3,2024-02-10,11,quantile,0.01,9
2024-01-20,wk inc flu hosp,3,2024-02-10,11,quantile,0.025,11
2024-01-20,wk inc flu hosp,3,2024-02-10,11,quantile,0.05,13
2024-01-20,wk inc flu hosp,3,2024-02-10,11,quantile,0.1,16
2024-01-20,wk inc flu hosp,3,2024-02-10,11,quantile,0.15000000000000002,18
2024-01-20,wk inc flu hosp,3,2024-02-10,11,quantile,0.2,20
2024-01-20,wk inc flu hosp,3,2024-02-10,11,quantile,0.25,21
2024-01-20,wk inc flu hosp,3,2024-02-10,11,quantile,0.3,23
2024-01-20,wk inc flu hosp,3,2024-02-10,11,quantile,0.35000000000000003,24
2024-01-20,wk inc flu hosp,3,2024-02-10,11,quantile,0.4,26
2024-01-20,wk inc flu hosp,3,2024-02-10,11,quantile,0.45,27
2024-01-20,wk inc flu hosp,3,2024-02-10,11,quantile,0.5,29
2024-01-20,wk inc flu hosp,3,2024-02-10,11,quantile,0.55,31
2024-01-20,wk inc flu hosp,3,2024-02-10,11,quantile,0.6000000000000001,32
2024-01-20,wk inc flu hosp,3,2024-02-10,11,quantile,0.6500000000000001,34
2024-01-20,wk inc flu hosp,3,2024-02-10,11,quantile,0.7000000000000001,36
2024-01-20,wk inc flu hosp,3,2024-02-10,11,quantile,0.7500000000000001,39
2024-01-20,wk inc flu hosp,3,2024-02-10,11,quantile,0.8,42
2024-01-20,wk inc flu hosp,3,2024-02-10,11,quantile,0.8500000000000001,45
2024-01-20,wk inc flu hosp,3,2024-02-10,11,quantile,0.9000000000000001,50
2024-01-20,wk inc flu hosp,3,2024-02-10,11,quantile,0.9500000000000001,58
2024-01-20,wk inc flu hosp,3,2024-02-10,11,quantile,0.975,66
2024-01-20,wk inc flu hosp,3,2024-02-10,11,quantile,0.99,76
