reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.1,120
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.15000000000000002,130
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.2,138
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.25,145
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.3,152
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.35000000000000003,158
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.4,165
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.45,171
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.5,177
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.55,184
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.6000000000000001,191
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.6500000000000001,198
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.7000000000000001,206
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.7500000000000001,214
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.8,225
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.8500000000000001,237
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.9000000000000001,253
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.9500000000000001,279
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.975,303
2024-02-03,wk inc flu hosp,1,2024-02-10,01,quantile,0.99,333
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.01,71
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.025,84
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.05,96
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.1,111
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.15000000000000002,122
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.2,132
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.25,141
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.3,149
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.35000000000000003,156
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.4,164
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.45,172
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.5,179
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.55,187
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.6000000000000001,196
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.6500000000000001,205
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.7000000000000001,215
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.7500000000000001,226
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.8,239
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.8500000000000001,255
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.9000000000000001,276
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.9500000000000001,311
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.975,343
2024-02-03,wk inc flu hosp,2,2024-02-17,01,quantile,0.99,385
2024-02-03,wk inc flu hosp,3,2024-02-24,01,quantile,0.01,60
2024-02-03,wk inc flu hosp,3,2024-02-24,01,quantile,0.025,74
2024-02-03,wk inc flu hosp,3,2024-02-24,01,quantile,0.05,87
2024-02-03,wk inc flu hosp,3,2024-02-24,01,quantile,0.1,104
2024-02-03,wk inc flu hosp,3,2024-02-24,01,quantile,0.15000000000000002,117
2024-02-03,wk inc flu hosp,3,2024-02-24,01,quantile,0.2,127
2024-02-03,wk inc flu hosp,3,2024-02-24,01,quantile,0.25,137
2024-02-03,wk inc flu hosp,3,2024-02-24,01,quantile,0.3,146
2024-02-03,wk inc flu hosp,3,2024-02-24,01,quantile,0.35000000000000003,155
2024-02-03,wk inc flu hosp,3,2024-02-24,01,quantile,0.4,164
2024-02-03,wk inc flu hosp,3,2024-02-24,01,quantile,0.45,172
2024-02-03,wk inc flu hosp,3,2024-02-24,01,quantile,0.5,182
2024-02-03,wk inc flu hosp,3,2024-02-24,01,quantile,0.55,191
2024-02-03,wk inc flu hosp,3,2024-02-24,01,quantile,0.6000000000000001,201
2024-02-03,wk inc flu hosp,3,2024-02-24,01,quantile,0.6500000000000001,212
2024-02-03,wk inc flu hosp,3,2024-02-24,01,quantile,0.7000000000000001,224
2024-02-03,wk inc flu hosp,3,2024-02-24,01,quantile,0.7500000000000001,237
2024-02-03,wk inc flu hosp,3,2024-02-24,01,quantile,0.8,253
2024-02-03,wk inc flu hosp,3,2024-02-24,01,quantile,0.8500000000000001,272
2024-02-03,wk inc flu hosp,3,2024-02-24,01,quantile,0.9000000000000001,298
2024-02-03,wk inc flu hosp,3,2024-02-24,01,quantile,0.9500000000000001,341
2024-02-03,wk inc flu hosp,3,2024-02-24,01,quantile,0.975,382
2024-02-03,wk inc flu hosp,3,2024-02-24,01,quantile,0.99,435
2024-02-03,wk inc flu hosp,0,2024-02-03,02,quantile,0.01,1
2024-02-03,wk inc flu hosp,0,2024-02-03,02,quantile,0.025,2
2024-02-03,wk inc flu hosp,0,2024-02-03,02,quantile,0.05,3
2024-02-03,wk inc flu hosp,0,2024-02-03,02,quantile,0.1,4
2024-02-03,wk inc flu hosp,0,2024-02-03,02,quantile,0.15000000000000002,5
2024-02-03,wk inc flu hosp,0,2024-02-03,02,quantile,0.2,5
2024-02-03,wk inc flu hosp,0,2024-02-03,02,quantile,0.25,6
2024-02-03,wk inc flu hosp,0,2024-02-03,02,quantile,0.3,6
2024-02-03,wk inc flu hosp,0,2024-02-03,02,quantile,0.35000000000000003,7
2024-02-03,wk inc flu hosp,0,2024-02-03,02,quantile,0.4,7
2024-02-03,wk inc flu hosp,0,2024-02-03,02,quantile,0.45,8
2024-02-03,wk inc flu hosp,0,2024-02-03,02,quantile,0.5,8
2024-02-03,wk inc flu hosp,0,2024-02-03,02,quantile,0.55,9
2024-02-03,wk inc flu hosp,0,2024-02-03,02,quantile,0.6000000000000001,10
2024-02-03,wk inc flu hosp,0,2024-02-03,02,quantile,0.6500000000000001,10
2024-02-03,wk inc flu hosp,0,2024-02-03,02,quantile,0.7000000000000001,11
2024-02-03,wk inc flu hosp,0,2024-02-03,02,quantile,0.7500000000000001,12
2024-02-03,wk inc flu hosp,0,2024-02-03,02,quantile,0.8,12
2024-02-03,wk inc flu hosp,0,2024-02-03,02,quantile,0.8500000000000001,13
2024-02-03,wk inc flu hosp,0,2024-02-03,02,quantile,0.9000000000000001,15
2024-02-03,wk inc flu hosp,0,2024-02-03,02,quantile,0.9500000000000001,17
2024-02-03,wk inc flu hosp,0,2024-02-03,02,quantile,0.975,19
2024-02-03,wk inc flu hosp,0,2024-02-03,02,quantile,0.99,22
2024-02-03,wk inc flu hosp,1,2024-02-10,02,quantile,0.01,0
2024-02-03,wk inc flu hosp,1,2024-02-10,02,quantile,0.025,0
2024-02-03,wk inc flu hosp,1,2024-02-10,02,quantile,0.05,1
2024-02-03,wk inc flu hosp,1,2024-02-10,02,quantile,0.1,2
2024-02-03,wk inc flu hosp,1,2024-02-10,02,quantile,0.15000000000000002,3
2024-02-03,wk inc flu hosp,1,2024-02-10,02,quantile,0.2,4
2024-02-03,wk inc flu hosp,1,2024-02-10,02,quantile,0.25,5
2024-02-03,wk inc flu hosp,1,2024-02-10,02,quantile,0.3,6
2024-02-03,wk inc flu hosp,1,2024-02-10,02,quantile,0.35000000000000003,6
2024-02-03,wk inc flu hosp,1,2024-02-10,02,quantile,0.4,7
2024-02-03,wk inc flu hosp,1,2024-02-10,02,quantile,0.45,8
2024-02-03,wk inc flu hosp,1,2024-02-10,02,quantile,0.5,8
2024-02-03,wk inc flu hosp,1,2024-02-10,02,quantile,0.55,9
2024-02-03,wk inc flu hosp,1,2024-02-10,02,quantile,0.6000000000000001,10
2024-02-03,wk inc flu hosp,1,2024-02-10,02,quantile,0.6500000000000001,11
2024-02-03,wk inc flu hosp,1,2024-02-10,02,quantile,0.7000000000000001,12
2024-02-03,wk inc flu hosp,1,2024-02-10,02,quantile,0.7500000000000001,13
2024-02-03,wk inc flu hosp,1,2024-02-10,02,quantile,0.8,14
2024-02-03,wk inc flu hosp,1,2024-02-10,02,quantile,0.8500000000000001,16
2024-02-03,wk inc flu hosp,1,2024-02-10,02,quantile,0.9000000000000001,18
2024-02-03,wk inc flu hosp,1,2024-02-10,02,quantile,0.9500000000000001,22
2024-02-03,wk inc flu hosp,1,2024-02-10,02,quantile,0.975,26
2024-02-03,wk inc flu hosp,1,2024-02-10,02,quantile,0.99,31
2024-02-03,wk inc flu hosp,2,2024-02-17,02,quantile,0.01,0
2024-02-03,wk inc flu hosp,2,2024-02-17,02,quantile,0.025,0
2024-02-03,wk inc flu hosp,2,2024-02-17,02,quantile,0.05,0
2024-02-03,wk inc flu hosp,2,2024-02-17,02,quantile,0.1,1
2024-02-03,wk inc flu hosp,2,2024-02-17,02,quantile,0.15000000000000002,2
2024-02-03,wk inc flu hosp,2,2024-02-17,02,quantile,0.2,3
2024-02-03,wk inc flu hosp,2,2024-02-17,02,quantile,0.25,4
2024-02-03,wk inc flu hosp,2,2024-02-17,02,quantile,0.3,5
2024-02-03,wk inc flu hosp,2,2024-02-17,02,quantile,0.35000000000000003,6
2024-02-03,wk inc flu hosp,2,2024-02-17,02,quantile,0.4,7
2024-02-03,wk inc flu hosp,2,2024-02-17,02,quantile,0.45,8
2024-02-03,wk inc flu hosp,2,2024-02-17,02,quantile,0.5,9
2024-02-03,wk inc flu hosp,2,2024-02-17,02,quantile,0.55,10
2024-02-03,wk inc flu hosp,2,2024-02-17,02,quantile,0.6000000000000001,11
2024-02-03,wk inc flu hosp,2,2024-02-17,02,quantile,0.6500000000000001,12
2024-02-03,wk inc flu hosp,2,2024-02-17,02,quantile,0.7000000000000001,13
2024-02-03,wk inc flu hosp,2,2024-02-17,02,quantile,0.7500000000000001,14
2024-02-03,wk inc flu hosp,2,2024-02-17,02,quantile,0.8,16
2024-02-03,wk inc flu hosp,2,2024-02-17,02,quantile,0.8500000000000001,18
2024-02-03,wk inc flu hosp,2,2024-02-17,02,quantile,0.9000000000000001,22
2024-02-03,wk inc flu hosp,2,2024-02-17,02,quantile,0.9500000000000001,27
2024-02-03,wk inc flu hosp,2,2024-02-17,02,quantile,0.975,32
2024-02-03,wk inc flu hosp,2,2024-02-17,02,quantile,0.99,40
2024-02-03,wk inc flu hosp,3,2024-02-24,02,quantile,0.01,0
2024-02-03,wk inc flu hosp,3,2024-02-24,02,quantile,0.025,0
2024-02-03,wk inc flu hosp,3,2024-02-24,02,quantile,0.05,0
2024-02-03,wk inc flu hosp,3,2024-02-24,02,quantile,0.1,1
2024-02-03,wk inc flu hosp,3,2024-02-24,02,quantile,0.15000000000000002,2
2024-02-03,wk inc flu hosp,3,2024-02-24,02,quantile,0.2,3
2024-02-03,wk inc flu hosp,3,2024-02-24,02,quantile,0.25,4
2024-02-03,wk inc flu hosp,3,2024-02-24,02,quantile,0.3,5
2024-02-03,wk inc flu hosp,3,2024-02-24,02,quantile,0.35000000000000003,6
2024-02-03,wk inc flu hosp,3,2024-02-24,02,quantile,0.4,7
2024-02-03,wk inc flu hosp,3,2024-02-24,02,quantile,0.45,8
2024-02-03,wk inc flu hosp,3,2024-02-24,02,quantile,0.5,9
2024-02-03,wk inc flu hosp,3,2024-02-24,02,quantile,0.55,10
2024-02-03,wk inc flu hosp,3,2024-02-24,02,quantile,0.6000000000000001,11
2024-02-03,wk inc flu hosp,3,2024-02-24,02,quantile,0.6500000000000001,12
2024-02-03,wk inc flu hosp,3,2024-02-24,02,quantile,0.7000000000000001,14
2024-02-03,wk inc flu hosp,3,2024-02-24,02,quantile,0.7500000000000001,16
2024-02-03,wk inc flu hosp,3,2024-02-24,02,quantile,0.8,18
2024-02-03,wk inc flu hosp,3,2024-02-24,02,quantile,0.8500000000000001,21
2024-02-03,wk inc flu hosp,3,2024-02-24,02,quantile,0.9000000000000001,25
2024-02-03,wk inc flu hosp,3,2024-02-24,02,quantile,0.9500000000000001,31
2024-02-03,wk inc flu hosp,3,2024-02-24,02,quantile,0.975,39
2024-02-03,wk inc flu hosp,3,2024-02-24,02,quantile,0.99,49
2024-02-03,wk inc flu hosp,0,2024-02-03,04,quantile,0.01,428
2024-02-03,wk inc flu hosp,0,2024-02-03,04,quantile,0.025,460
2024-02-03,wk inc flu hosp,0,2024-02-03,04,quantile,0.05,488
2024-02-03,wk inc flu hosp,0,2024-02-03,04,quantile,0.1,523
2024-02-03,wk inc flu hosp,0,2024-02-03,04,quantile,0.15000000000000002,548
2024-02-03,wk inc flu hosp,0,2024-02-03,04,quantile,0.2,569
2024-02-03,wk inc flu hosp,0,2024-02-03,04,quantile,0.25,587
2024-02-03,wk inc flu hosp,0,2024-02-03,04,quantile,0.3,603
2024-02-03,wk inc flu hosp,0,2024-02-03,04,quantile,0.35000000000000003,619
2024-02-03,wk inc flu hosp,0,2024-02-03,04,quantile,0.4,635
2024-02-03,wk inc flu hosp,0,2024-02-03,04,quantile,0.45,650
2024-02-03,wk inc flu hosp,0,2024-02-03,04,quantile,0.5,665
2024-02-03,wk inc flu hosp,0,2024-02-03,04,quantile,0.55,681
2024-02-03,wk inc flu hosp,0,2024-02-03,04,quantile,0.6000000000000001,697
2024-02-03,wk inc flu hosp,0,2024-02-03,04,quantile,0.6500000000000001,714
2024-02-03,wk inc flu hosp,0,2024-02-03,04,quantile,0.7000000000000001,732
2024-02-03,wk inc flu hosp,0,2024-02-03,04,quantile,0.7500000000000001,753
2024-02-03,wk inc flu hosp,0,2024-02-03,04,quantile,0.8,776
2024-02-03,wk inc flu hosp,0,2024-02-03,04,quantile,0.8500000000000001,804
2024-02-03,wk inc flu hosp,0,2024-02-03,04,quantile,0.9000000000000001,841
2024-02-03,wk inc flu hosp,0,2024-02-03,04,quantile,0.9500000000000001,897
2024-02-03,wk inc flu hosp,0,2024-02-03,04,quantile,0.975,950
2024-02-03,wk inc flu hosp,0,2024-02-03,04,quantile,0.99,1014
2024-02-03,wk inc flu hosp,1,2024-02-10,04,quantile,0.01,334
2024-02-03,wk inc flu hosp,1,2024-02-10,04,quantile,0.025,371
2024-02-03,wk inc flu hosp,1,2024-02-10,04,quantile,0.05,405
2024-02-03,wk inc flu hosp,1,2024-02-10,04,quantile,0.1,448
2024-02-03,wk inc flu hosp,1,2024-02-10,04,quantile,0.15000000000000002,478
2024-02-03,wk inc flu hosp,1,2024-02-10,04,quantile,0.2,504
2024-02-03,wk inc flu hosp,1,2024-02-10,04,quantile,0.25,528
2024-02-03,wk inc flu hosp,1,2024-02-10,04,quantile,0.3,549
2024-02-03,wk inc flu hosp,1,2024-02-10,04,quantile,0.35000000000000003,570
2024-02-03,wk inc flu hosp,1,2024-02-10,04,quantile,0.4,590
2024-02-03,wk inc flu hosp,1,2024-02-10,04,quantile,0.45,610
2024-02-03,wk inc flu hosp,1,2024-02-10,04,quantile,0.5,631
2024-02-03,wk inc flu hosp,1,2024-02-10,04,quantile,0.55,652
2024-02-03,wk inc flu hosp,1,2024-02-10,04,quantile,0.6000000000000001,674
2024-02-03,wk inc flu hosp,1,2024-02-10,04,quantile,0.6500000000000001,698
2024-02-03,wk inc flu hosp,1,2024-02-10,04,quantile,0.7000000000000001,723
2024-02-03,wk inc flu hosp,1,2024-02-10,04,quantile,0.7500000000000001,752
2024-02-03,wk inc flu hosp,1,2024-02-10,04,quantile,0.8,785
2024-02-03,wk inc flu hosp,1,2024-02-10,04,quantile,0.8500000000000001,825
2024-02-03,wk inc flu hosp,1,2024-02-10,04,quantile,0.9000000000000001,879
2024-02-03,wk inc flu hosp,1,2024-02-10,04,quantile,0.9500000000000001,964
2024-02-03,wk inc flu hosp,1,2024-02-10,04,quantile,0.975,1043
2024-02-03,wk inc flu hosp,1,2024-02-10,04,quantile,0.99,1144
2024-02-03,wk inc flu hosp,2,2024-02-17,04,quantile,0.01,270
2024-02-03,wk inc flu hosp,2,2024-02-17,04,quantile,0.025,308
2024-02-03,wk inc flu hosp,2,2024-02-17,04,quantile,0.05,345
2024-02-03,wk inc flu hosp,2,2024-02-17,04,quantile,0.1,391
2024-02-03,wk inc flu hosp,2,2024-02-17,04,quantile,0.15000000000000002,425
2024-02-03,wk inc flu hosp,2,2024-02-17,04,quantile,0.2,454
2024-02-03,wk inc flu hosp,2,2024-02-17,04,quantile,0.25,480
2024-02-03,wk inc flu hosp,2,2024-02-17,04,quantile,0.3,504
2024-02-03,wk inc flu hosp,2,2024-02-17,04,quantile,0.35000000000000003,528
2024-02-03,wk inc flu hosp,2,2024-02-17,04,quantile,0.4,551
2024-02-03,wk inc flu hosp,2,2024-02-17,04,quantile,0.45,574
2024-02-03,wk inc flu hosp,2,2024-02-17,04,quantile,0.5,598
2024-02-03,wk inc flu hosp,2,2024-02-17,04,quantile,0.55,623
2024-02-03,wk inc flu hosp,2,2024-02-17,04,quantile,0.6000000000000001,649
2024-02-03,wk inc flu hosp,2,2024-02-17,04,quantile,0.6500000000000001,677
2024-02-03,wk inc flu hosp,2,2024-02-17,04,quantile,0.7000000000000001,708
2024-02-03,wk inc flu hosp,2,2024-02-17,04,quantile,0.7500000000000001,742
2024-02-03,wk inc flu hosp,2,2024-02-17,04,quantile,0.8,782
2024-02-03,wk inc flu hosp,2,2024-02-17,04,quantile,0.8500000000000001,832
2024-02-03,wk inc flu hosp,2,2024-02-17,04,quantile,0.9000000000000001,898
2024-02-03,wk inc flu hosp,2,2024-02-17,04,quantile,0.9500000000000001,1005
2024-02-03,wk inc flu hosp,2,2024-02-17,04,quantile,0.975,1108
2024-02-03,wk inc flu hosp,2,2024-02-17,04,quantile,0.99,1239
2024-02-03,wk inc flu hosp,3,2024-02-24,04,quantile,0.01,222
2024-02-03,wk inc flu hosp,3,2024-02-24,04,quantile,0.025,260
2024-02-03,wk inc flu hosp,3,2024-02-24,04,quantile,0.05,297
2024-02-03,wk inc flu hosp,3,2024-02-24,04,quantile,0.1,345
2024-02-03,wk inc flu hosp,3,2024-02-24,04,quantile,0.15000000000000002,380
2024-02-03,wk inc flu hosp,3,2024-02-24,04,quantile,0.2,411
2024-02-03,wk inc flu hosp,3,2024-02-24,04,quantile,0.25,438
2024-02-03,wk inc flu hosp,3,2024-02-24,04,quantile,0.3,465
2024-02-03,wk inc flu hosp,3,2024-02-24,04,quantile,0.35000000000000003,490
2024-02-03,wk inc flu hosp,3,2024-02-24,04,quantile,0.4,515
2024-02-03,wk inc flu hosp,3,2024-02-24,04,quantile,0.45,541
2024-02-03,wk inc flu hosp,3,2024-02-24,04,quantile,0.5,567
2024-02-03,wk inc flu hosp,3,2024-02-24,04,quantile,0.55,594
2024-02-03,wk inc flu hosp,3,2024-02-24,04,quantile,0.6000000000000001,623
2024-02-03,wk inc flu hosp,3,2024-02-24,04,quantile,0.6500000000000001,655
2024-02-03,wk inc flu hosp,3,2024-02-24,04,quantile,0.7000000000000001,689
2024-02-03,wk inc flu hosp,3,2024-02-24,04,quantile,0.7500000000000001,728
2024-02-03,wk inc flu hosp,3,2024-02-24,04,quantile,0.8,774
2024-02-03,wk inc flu hosp,3,2024-02-24,04,quantile,0.8500000000000001,831
2024-02-03,wk inc flu hosp,3,2024-02-24,04,quantile,0.9000000000000001,907
2024-02-03,wk inc flu hosp,3,2024-02-24,04,quantile,0.9500000000000001,1033
2024-02-03,wk inc flu hosp,3,2024-02-24,04,quantile,0.975,1156
2024-02-03,wk inc flu hosp,3,2024-02-24,04,quantile,0.99,1315
2024-02-03,wk inc flu hosp,0,2024-02-03,05,quantile,0.01,142
2024-02-03,wk inc flu hosp,0,2024-02-03,05,quantile,0.025,154
2024-02-03,wk inc flu hosp,0,2024-02-03,05,quantile,0.05,164
2024-02-03,wk inc flu hosp,0,2024-02-03,05,quantile,0.1,177
2024-02-03,wk inc flu hosp,0,2024-02-03,05,quantile,0.15000000000000002,187
2024-02-03,wk inc flu hosp,0,2024-02-03,05,quantile,0.2,194
2024-02-03,wk inc flu hosp,0,2024-02-03,05,quantile,0.25,201
2024-02-03,wk inc flu hosp,0,2024-02-03,05,quantile,0.3,207
2024-02-03,wk inc flu hosp,0,2024-02-03,05,quantile,0.35000000000000003,213
2024-02-03,wk inc flu hosp,0,2024-02-03,05,quantile,0.4,219
2024-02-03,wk inc flu hosp,0,2024-02-03,05,quantile,0.45,225
2024-02-03,wk inc flu hosp,0,2024-02-03,05,quantile,0.5,231
2024-02-03,wk inc flu hosp,0,2024-02-03,05,quantile,0.55,236
2024-02-03,wk inc flu hosp,0,2024-02-03,05,quantile,0.6000000000000001,243
2024-02-03,wk inc flu hosp,0,2024-02-03,05,quantile,0.6500000000000001,249
2024-02-03,wk inc flu hosp,0,2024-02-03,05,quantile,0.7000000000000001,256
2024-02-03,wk inc flu hosp,0,2024-02-03,05,quantile,0.7500000000000001,264
2024-02-03,wk inc flu hosp,0,2024-02-03,05,quantile,0.8,273
2024-02-03,wk inc flu hosp,0,2024-02-03,05,quantile,0.8500000000000001,283
2024-02-03,wk inc flu hosp,0,2024-02-03,05,quantile,0.9000000000000001,297
2024-02-03,wk inc flu hosp,0,2024-02-03,05,quantile,0.9500000000000001,319
2024-02-03,wk inc flu hosp,0,2024-02-03,05,quantile,0.975,339
2024-02-03,wk inc flu hosp,0,2024-02-03,05,quantile,0.99,364
2024-02-03,wk inc flu hosp,1,2024-02-10,05,quantile,0.01,117
2024-02-03,wk inc flu hosp,1,2024-02-10,05,quantile,0.025,131
2024-02-03,wk inc flu hosp,1,2024-02-10,05,quantile,0.05,145
2024-02-03,wk inc flu hosp,1,2024-02-10,05,quantile,0.1,161
2024-02-03,wk inc flu hosp,1,2024-02-10,05,quantile,0.15000000000000002,173
2024-02-03,wk inc flu hosp,1,2024-02-10,05,quantile,0.2,184
2024-02-03,wk inc flu hosp,1,2024-02-10,05,quantile,0.25,193
2024-02-03,wk inc flu hosp,1,2024-02-10,05,quantile,0.3,201
2024-02-03,wk inc flu hosp,1,2024-02-10,05,quantile,0.35000000000000003,210
2024-02-03,wk inc flu hosp,1,2024-02-10,05,quantile,0.4,218
2024-02-03,wk inc flu hosp,1,2024-02-10,05,quantile,0.45,226
2024-02-03,wk inc flu hosp,1,2024-02-10,05,quantile,0.5,234
2024-02-03,wk inc flu hosp,1,2024-02-10,05,quantile,0.55,243
2024-02-03,wk inc flu hosp,1,2024-02-10,05,quantile,0.6000000000000001,251
2024-02-03,wk inc flu hosp,1,2024-02-10,05,quantile,0.6500000000000001,261
2024-02-03,wk inc flu hosp,1,2024-02-10,05,quantile,0.7000000000000001,271
2024-02-03,wk inc flu hosp,1,2024-02-10,05,quantile,0.7500000000000001,283
2024-02-03,wk inc flu hosp,1,2024-02-10,05,quantile,0.8,296
2024-02-03,wk inc flu hosp,1,2024-02-10,05,quantile,0.8500000000000001,313
2024-02-03,wk inc flu hosp,1,2024-02-10,05,quantile,0.9000000000000001,334
2024-02-03,wk inc flu hosp,1,2024-02-10,05,quantile,0.9500000000000001,369
2024-02-03,wk inc flu hosp,1,2024-02-10,05,quantile,0.975,402
2024-02-03,wk inc flu hosp,1,2024-02-10,05,quantile,0.99,444
2024-02-03,wk inc flu hosp,2,2024-02-17,05,quantile,0.01,101
2024-02-03,wk inc flu hosp,2,2024-02-17,05,quantile,0.025,116
2024-02-03,wk inc flu hosp,2,2024-02-17,05,quantile,0.05,131
2024-02-03,wk inc flu hosp,2,2024-02-17,05,quantile,0.1,150
2024-02-03,wk inc flu hosp,2,2024-02-17,05,quantile,0.15000000000000002,164
2024-02-03,wk inc flu hosp,2,2024-02-17,05,quantile,0.2,177
2024-02-03,wk inc flu hosp,2,2024-02-17,05,quantile,0.25,187
2024-02-03,wk inc flu hosp,2,2024-02-17,05,quantile,0.3,198
2024-02-03,wk inc flu hosp,2,2024-02-17,05,quantile,0.35000000000000003,208
2024-02-03,wk inc flu hosp,2,2024-02-17,05,quantile,0.4,218
2024-02-03,wk inc flu hosp,2,2024-02-17,05,quantile,0.45,227
2024-02-03,wk inc flu hosp,2,2024-02-17,05,quantile,0.5,238
2024-02-03,wk inc flu hosp,2,2024-02-17,05,quantile,0.55,248
2024-02-03,wk inc flu hosp,2,2024-02-17,05,quantile,0.6000000000000001,259
2024-02-03,wk inc flu hosp,2,2024-02-17,05,quantile,0.6500000000000001,271
2024-02-03,wk inc flu hosp,2,2024-02-17,05,quantile,0.7000000000000001,285
2024-02-03,wk inc flu hosp,2,2024-02-17,05,quantile,0.7500000000000001,299
2024-02-03,wk inc flu hosp,2,2024-02-17,05,quantile,0.8,317
2024-02-03,wk inc flu hosp,2,2024-02-17,05,quantile,0.8500000000000001,338
2024-02-03,wk inc flu hosp,2,2024-02-17,05,quantile,0.9000000000000001,367
2024-02-03,wk inc flu hosp,2,2024-02-17,05,quantile,0.9500000000000001,414
2024-02-03,wk inc flu hosp,2,2024-02-17,05,quantile,0.975,459
2024-02-03,wk inc flu hosp,2,2024-02-17,05,quantile,0.99,518
2024-02-03,wk inc flu hosp,3,2024-02-24,05,quantile,0.01,89
2024-02-03,wk inc flu hosp,3,2024-02-24,05,quantile,0.025,105
2024-02-03,wk inc flu hosp,3,2024-02-24,05,quantile,0.05,121
