reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-01-13,wk inc flu hosp,0,2024-01-13,02,quantile,0.6500000000000001,1
2024-01-13,wk inc flu hosp,0,2024-01-13,02,quantile,0.7000000000000001,1
2024-01-13,wk inc flu hosp,0,2024-01-13,02,quantile,0.7500000000000001,1
2024-01-13,wk inc flu hosp,0,2024-01-13,02,quantile,0.8,2
2024-01-13,wk inc flu hosp,0,2024-01-13,02,quantile,0.8500000000000001,2
2024-01-13,wk inc flu hosp,0,2024-01-13,02,quantile,0.9000000000000001,3
2024-01-13,wk inc flu hosp,0,2024-01-13,02,quantile,0.9500000000000001,4
2024-01-13,wk inc flu hosp,0,2024-01-13,02,quantile,0.975,4
2024-01-13,wk inc flu hosp,0,2024-01-13,02,quantile,0.99,5
2024-01-13,wk inc flu hosp,1,2024-01-20,02,quantile,0.01,0
2024-01-13,wk inc flu hosp,1,2024-01-20,02,quantile,0.025,0
2024-01-13,wk inc flu hosp,1,2024-01-20,02,quantile,0.05,0
2024-01-13,wk inc flu hosp,1,2024-01-20,02,quantile,0.1,0
2024-01-13,wk inc flu hosp,1,2024-01-20,02,quantile,0.15000000000000002,0
2024-01-13,wk inc flu hosp,1,2024-01-20,02,quantile,0.2,0
2024-01-13,wk inc flu hosp,1,2024-01-20,02,quantile,0.25,1
2024-01-13,wk inc flu hosp,1,2024-01-20,02,quantile,0.3,1
2024-01-13,wk inc flu hosp,1,2024-01-20,02,quantile,0.35000000000000003,1
2024-01-13,wk inc flu hosp,1,2024-01-20,02,quantile,0.4,2
2024-01-13,wk inc flu hosp,1,2024-01-20,02,quantile,0.45,2
2024-01-13,wk inc flu hosp,1,2024-01-20,02,quantile,0.5,2
2024-01-13,wk inc flu hosp,1,2024-01-20,02,quantile,0.55,3
2024-01-13,wk inc flu hosp,1,2024-01-20,02,quantile,0.6000000000000001,3
2024-01-13,wk inc flu hosp,1,2024-01-20,02,quantile,0.6500000000000001,4
2024-01-13,wk inc flu hosp,1,2024-01-20,02,quantile,0.7000000000000001,4
2024-01-13,wk inc flu hosp,1,2024-01-20,02,quantile,0.7500000000000001,5
2024-01-13,wk inc flu hosp,1,2024-01-20,02,quantile,0.8,5
2024-01-13,wk inc flu hosp,1,2024-01-20,02,quantile,0.8500000000000001,6
2024-01-13,wk inc flu hosp,1,2024-01-20,02,quantile,0.9000000000000001,7
2024-01-13,wk inc flu hosp,1,2024-01-20,02,quantile,0.9500000000000001,9
2024-01-13,wk inc flu hosp,1,2024-01-20,02,quantile,0.975,11
2024-01-13,wk inc flu hosp,1,2024-01-20,02,quantile,0.99,13
2024-01-13,wk inc flu hosp,2,2024-01-27,02,quantile,0.01,0
2024-01-13,wk inc flu hosp,2,2024-01-27,02,quantile,0.025,0
2024-01-13,wk inc flu hosp,2,2024-01-27,02,quantile,0.05,0
2024-01-13,wk inc flu hosp,2,2024-01-27,02,quantile,0.1,0
2024-01-13,wk inc flu hosp,2,2024-01-27,02,quantile,0.15000000000000002,0
2024-01-13,wk inc flu hosp,2,2024-01-27,02,quantile,0.2,0
2024-01-13,wk inc flu hosp,2,2024-01-27,02,quantile,0.25,0
2024-01-13,wk inc flu hosp,2,2024-01-27,02,quantile,0.3,0
2024-01-13,wk inc flu hosp,2,2024-01-27,02,quantile,0.35000000000000003,0
2024-01-13,wk inc flu hosp,2,2024-01-27,02,quantile,0.4,1
2024-01-13,wk inc flu hosp,2,2024-01-27,02,quantile,0.45,1
2024-01-13,wk inc flu hosp,2,2024-01-27,02,quantile,0.5,2
2024-01-13,wk inc flu hosp,2,2024-01-27,02,quantile,0.55,2
2024-01-13,wk inc flu hosp,2,2024-01-27,02,quantile,0.6000000000000001,2
2024-01-13,wk inc flu hosp,2,2024-01-27,02,quantile,0.6500000000000001,3
2024-01-13,wk inc flu hosp,2,2024-01-27,02,quantile,0.7000000000000001,4
2024-01-13,wk inc flu hosp,2,2024-01-27,02,quantile,0.7500000000000001,4
2024-01-13,wk inc flu hosp,2,2024-01-27,02,quantile,0.8,5
2024-01-13,wk inc flu hosp,2,2024-01-27,02,quantile,0.8500000000000001,6
2024-01-13,wk inc flu hosp,2,2024-01-27,02,quantile,0.9000000000000001,7
2024-01-13,wk inc flu hosp,2,2024-01-27,02,quantile,0.9500000000000001,9
2024-01-13,wk inc flu hosp,2,2024-01-27,02,quantile,0.975,12
2024-01-13,wk inc flu hosp,2,2024-01-27,02,quantile,0.99,15
2024-01-13,wk inc flu hosp,3,2024-02-03,02,quantile,0.01,0
2024-01-13,wk inc flu hosp,3,2024-02-03,02,quantile,0.025,0
2024-01-13,wk inc flu hosp,3,2024-02-03,02,quantile,0.05,0
2024-01-13,wk inc flu hosp,3,2024-02-03,02,quantile,0.1,0
2024-01-13,wk inc flu hosp,3,2024-02-03,02,quantile,0.15000000000000002,0
2024-01-13,wk inc flu hosp,3,2024-02-03,02,quantile,0.2,0
2024-01-13,wk inc flu hosp,3,2024-02-03,02,quantile,0.25,0
2024-01-13,wk inc flu hosp,3,2024-02-03,02,quantile,0.3,0
2024-01-13,wk inc flu hosp,3,2024-02-03,02,quantile,0.35000000000000003,0
2024-01-13,wk inc flu hosp,3,2024-02-03,02,quantile,0.4,0
2024-01-13,wk inc flu hosp,3,2024-02-03,02,quantile,0.45,0
2024-01-13,wk inc flu hosp,3,2024-02-03,02,quantile,0.5,0
2024-01-13,wk inc flu hosp,3,2024-02-03,02,quantile,0.55,0
2024-01-13,wk inc flu hosp,3,2024-02-03,02,quantile,0.6000000000000001,0
2024-01-13,wk inc flu hosp,3,2024-02-03,02,quantile,0.6500000000000001,0
2024-01-13,wk inc flu hosp,3,2024-02-03,02,quantile,0.7000000000000001,1
2024-01-13,wk inc flu hosp,3,2024-02-03,02,quantile,0.7500000000000001,1
2024-01-13,wk inc flu hosp,3,2024-02-03,02,quantile,0.8,2
2024-01-13,wk inc flu hosp,3,2024-02-03,02,quantile,0.8500000000000001,3
2024-01-13,wk inc flu hosp,3,2024-02-03,02,quantile,0.9000000000000001,4
2024-01-13,wk inc flu hosp,3,2024-02-03,02,quantile,0.9500000000000001,6
2024-01-13,wk inc flu hosp,3,2024-02-03,02,quantile,0.975,8
2024-01-13,wk inc flu hosp,3,2024-02-03,02,quantile,0.99,11
2024-01-13,wk inc flu hosp,0,2024-01-13,04,quantile,0.01,522
2024-01-13,wk inc flu hosp,0,2024-01-13,04,quantile,0.025,551
2024-01-13,wk inc flu hosp,0,2024-01-13,04,quantile,0.05,578
2024-01-13,wk inc flu hosp,0,2024-01-13,04,quantile,0.1,610
2024-01-13,wk inc flu hosp,0,2024-01-13,04,quantile,0.15000000000000002,632
2024-01-13,wk inc flu hosp,0,2024-01-13,04,quantile,0.2,650
2024-01-13,wk inc flu hosp,0,2024-01-13,04,quantile,0.25,667
2024-01-13,wk inc flu hosp,0,2024-01-13,04,quantile,0.3,681
2024-01-13,wk inc flu hosp,0,2024-01-13,04,quantile,0.35000000000000003,695
2024-01-13,wk inc flu hosp,0,2024-01-13,04,quantile,0.4,709
2024-01-13,wk inc flu hosp,0,2024-01-13,04,quantile,0.45,722
2024-01-13,wk inc flu hosp,0,2024-01-13,04,quantile,0.5,735
2024-01-13,wk inc flu hosp,0,2024-01-13,04,quantile,0.55,749
2024-01-13,wk inc flu hosp,0,2024-01-13,04,quantile,0.6000000000000001,763
2024-01-13,wk inc flu hosp,0,2024-01-13,04,quantile,0.6500000000000001,778
2024-01-13,wk inc flu hosp,0,2024-01-13,04,quantile,0.7000000000000001,793
2024-01-13,wk inc flu hosp,0,2024-01-13,04,quantile,0.7500000000000001,811
2024-01-13,wk inc flu hosp,0,2024-01-13,04,quantile,0.8,830
2024-01-13,wk inc flu hosp,0,2024-01-13,04,quantile,0.8500000000000001,854
2024-01-13,wk inc flu hosp,0,2024-01-13,04,quantile,0.9000000000000001,884
2024-01-13,wk inc flu hosp,0,2024-01-13,04,quantile,0.9500000000000001,931
2024-01-13,wk inc flu hosp,0,2024-01-13,04,quantile,0.975,974
2024-01-13,wk inc flu hosp,0,2024-01-13,04,quantile,0.99,1026
2024-01-13,wk inc flu hosp,1,2024-01-20,04,quantile,0.01,380
2024-01-13,wk inc flu hosp,1,2024-01-20,04,quantile,0.025,412
2024-01-13,wk inc flu hosp,1,2024-01-20,04,quantile,0.05,441
2024-01-13,wk inc flu hosp,1,2024-01-20,04,quantile,0.1,477
2024-01-13,wk inc flu hosp,1,2024-01-20,04,quantile,0.15000000000000002,503
2024-01-13,wk inc flu hosp,1,2024-01-20,04,quantile,0.2,524
2024-01-13,wk inc flu hosp,1,2024-01-20,04,quantile,0.25,543
2024-01-13,wk inc flu hosp,1,2024-01-20,04,quantile,0.3,560
2024-01-13,wk inc flu hosp,1,2024-01-20,04,quantile,0.35000000000000003,577
2024-01-13,wk inc flu hosp,1,2024-01-20,04,quantile,0.4,593
2024-01-13,wk inc flu hosp,1,2024-01-20,04,quantile,0.45,609
2024-01-13,wk inc flu hosp,1,2024-01-20,04,quantile,0.5,625
2024-01-13,wk inc flu hosp,1,2024-01-20,04,quantile,0.55,642
2024-01-13,wk inc flu hosp,1,2024-01-20,04,quantile,0.6000000000000001,659
2024-01-13,wk inc flu hosp,1,2024-01-20,04,quantile,0.6500000000000001,678
2024-01-13,wk inc flu hosp,1,2024-01-20,04,quantile,0.7000000000000001,697
2024-01-13,wk inc flu hosp,1,2024-01-20,04,quantile,0.7500000000000001,719
2024-01-13,wk inc flu hosp,1,2024-01-20,04,quantile,0.8,744
2024-01-13,wk inc flu hosp,1,2024-01-20,04,quantile,0.8500000000000001,774
2024-01-13,wk inc flu hosp,1,2024-01-20,04,quantile,0.9000000000000001,814
2024-01-13,wk inc flu hosp,1,2024-01-20,04,quantile,0.9500000000000001,876
2024-01-13,wk inc flu hosp,1,2024-01-20,04,quantile,0.975,934
2024-01-13,wk inc flu hosp,1,2024-01-20,04,quantile,0.99,1005
2024-01-13,wk inc flu hosp,2,2024-01-27,04,quantile,0.01,251
2024-01-13,wk inc flu hosp,2,2024-01-27,04,quantile,0.025,279
2024-01-13,wk inc flu hosp,2,2024-01-27,04,quantile,0.05,306
2024-01-13,wk inc flu hosp,2,2024-01-27,04,quantile,0.1,339
2024-01-13,wk inc flu hosp,2,2024-01-27,04,quantile,0.15000000000000002,362
2024-01-13,wk inc flu hosp,2,2024-01-27,04,quantile,0.2,382
2024-01-13,wk inc flu hosp,2,2024-01-27,04,quantile,0.25,400
2024-01-13,wk inc flu hosp,2,2024-01-27,04,quantile,0.3,416
2024-01-13,wk inc flu hosp,2,2024-01-27,04,quantile,0.35000000000000003,432
2024-01-13,wk inc flu hosp,2,2024-01-27,04,quantile,0.4,448
2024-01-13,wk inc flu hosp,2,2024-01-27,04,quantile,0.45,463
2024-01-13,wk inc flu hosp,2,2024-01-27,04,quantile,0.5,479
2024-01-13,wk inc flu hosp,2,2024-01-27,04,quantile,0.55,495
2024-01-13,wk inc flu hosp,2,2024-01-27,04,quantile,0.6000000000000001,512
2024-01-13,wk inc flu hosp,2,2024-01-27,04,quantile,0.6500000000000001,529
2024-01-13,wk inc flu hosp,2,2024-01-27,04,quantile,0.7000000000000001,549
2024-01-13,wk inc flu hosp,2,2024-01-27,04,quantile,0.7500000000000001,571
2024-01-13,wk inc flu hosp,2,2024-01-27,04,quantile,0.8,596
2024-01-13,wk inc flu hosp,2,2024-01-27,04,quantile,0.8500000000000001,626
2024-01-13,wk inc flu hosp,2,2024-01-27,04,quantile,0.9000000000000001,666
2024-01-13,wk inc flu hosp,2,2024-01-27,04,quantile,0.9500000000000001,730
2024-01-13,wk inc flu hosp,2,2024-01-27,04,quantile,0.975,790
2024-01-13,wk inc flu hosp,2,2024-01-27,04,quantile,0.99,866
2024-01-13,wk inc flu hosp,3,2024-02-03,04,quantile,0.01,248
2024-01-13,wk inc flu hosp,3,2024-02-03,04,quantile,0.025,281
2024-01-13,wk inc flu hosp,3,2024-02-03,04,quantile,0.05,312
2024-01-13,wk inc flu hosp,3,2024-02-03,04,quantile,0.1,350
2024-01-13,wk inc flu hosp,3,2024-02-03,04,quantile,0.15000000000000002,379
2024-01-13,wk inc flu hosp,3,2024-02-03,04,quantile,0.2,403
2024-01-13,wk inc flu hosp,3,2024-02-03,04,quantile,0.25,424
2024-01-13,wk inc flu hosp,3,2024-02-03,04,quantile,0.3,444
2024-01-13,wk inc flu hosp,3,2024-02-03,04,quantile,0.35000000000000003,463
2024-01-13,wk inc flu hosp,3,2024-02-03,04,quantile,0.4,482
2024-01-13,wk inc flu hosp,3,2024-02-03,04,quantile,0.45,501
2024-01-13,wk inc flu hosp,3,2024-02-03,04,quantile,0.5,521
2024-01-13,wk inc flu hosp,3,2024-02-03,04,quantile,0.55,541
2024-01-13,wk inc flu hosp,3,2024-02-03,04,quantile,0.6000000000000001,562
2024-01-13,wk inc flu hosp,3,2024-02-03,04,quantile,0.6500000000000001,584
2024-01-13,wk inc flu hosp,3,2024-02-03,04,quantile,0.7000000000000001,609
2024-01-13,wk inc flu hosp,3,2024-02-03,04,quantile,0.7500000000000001,636
2024-01-13,wk inc flu hosp,3,2024-02-03,04,quantile,0.8,668
2024-01-13,wk inc flu hosp,3,2024-02-03,04,quantile,0.8500000000000001,708
2024-01-13,wk inc flu hosp,3,2024-02-03,04,quantile,0.9000000000000001,760
2024-01-13,wk inc flu hosp,3,2024-02-03,04,quantile,0.9500000000000001,843
2024-01-13,wk inc flu hosp,3,2024-02-03,04,quantile,0.975,923
2024-01-13,wk inc flu hosp,3,2024-02-03,04,quantile,0.99,1024
2024-01-13,wk inc flu hosp,0,2024-01-13,05,quantile,0.01,200
2024-01-13,wk inc flu hosp,0,2024-01-13,05,quantile,0.025,212
2024-01-13,wk inc flu hosp,0,2024-01-13,05,quantile,0.05,224
2024-01-13,wk inc flu hosp,0,2024-01-13,05,quantile,0.1,238
2024-01-13,wk inc flu hosp,0,2024-01-13,05,quantile,0.15000000000000002,247
2024-01-13,wk inc flu hosp,0,2024-01-13,05,quantile,0.2,255
2024-01-13,wk inc flu hosp,0,2024-01-13,05,quantile,0.25,263
2024-01-13,wk inc flu hosp,0,2024-01-13,05,quantile,0.3,269
2024-01-13,wk inc flu hosp,0,2024-01-13,05,quantile,0.35000000000000003,275
2024-01-13,wk inc flu hosp,0,2024-01-13,05,quantile,0.4,281
2024-01-13,wk inc flu hosp,0,2024-01-13,05,quantile,0.45,287
2024-01-13,wk inc flu hosp,0,2024-01-13,05,quantile,0.5,293
2024-01-13,wk inc flu hosp,0,2024-01-13,05,quantile,0.55,299
2024-01-13,wk inc flu hosp,0,2024-01-13,05,quantile,0.6000000000000001,305
2024-01-13,wk inc flu hosp,0,2024-01-13,05,quantile,0.6500000000000001,311
2024-01-13,wk inc flu hosp,0,2024-01-13,05,quantile,0.7000000000000001,318
2024-01-13,wk inc flu hosp,0,2024-01-13,05,quantile,0.7500000000000001,326
2024-01-13,wk inc flu hosp,0,2024-01-13,05,quantile,0.8,335
2024-01-13,wk inc flu hosp,0,2024-01-13,05,quantile,0.8500000000000001,345
2024-01-13,wk inc flu hosp,0,2024-01-13,05,quantile,0.9000000000000001,359
2024-01-13,wk inc flu hosp,0,2024-01-13,05,quantile,0.9500000000000001,380
2024-01-13,wk inc flu hosp,0,2024-01-13,05,quantile,0.975,400
2024-01-13,wk inc flu hosp,0,2024-01-13,05,quantile,0.99,423
2024-01-13,wk inc flu hosp,1,2024-01-20,05,quantile,0.01,145
2024-01-13,wk inc flu hosp,1,2024-01-20,05,quantile,0.025,159
2024-01-13,wk inc flu hosp,1,2024-01-20,05,quantile,0.05,171
2024-01-13,wk inc flu hosp,1,2024-01-20,05,quantile,0.1,187
2024-01-13,wk inc flu hosp,1,2024-01-20,05,quantile,0.15000000000000002,198
2024-01-13,wk inc flu hosp,1,2024-01-20,05,quantile,0.2,207
2024-01-13,wk inc flu hosp,1,2024-01-20,05,quantile,0.25,216
2024-01-13,wk inc flu hosp,1,2024-01-20,05,quantile,0.3,224
2024-01-13,wk inc flu hosp,1,2024-01-20,05,quantile,0.35000000000000003,231
2024-01-13,wk inc flu hosp,1,2024-01-20,05,quantile,0.4,238
2024-01-13,wk inc flu hosp,1,2024-01-20,05,quantile,0.45,245
2024-01-13,wk inc flu hosp,1,2024-01-20,05,quantile,0.5,253
2024-01-13,wk inc flu hosp,1,2024-01-20,05,quantile,0.55,260
2024-01-13,wk inc flu hosp,1,2024-01-20,05,quantile,0.6000000000000001,268
2024-01-13,wk inc flu hosp,1,2024-01-20,05,quantile,0.6500000000000001,276
2024-01-13,wk inc flu hosp,1,2024-01-20,05,quantile,0.7000000000000001,285
2024-01-13,wk inc flu hosp,1,2024-01-20,05,quantile,0.7500000000000001,295
2024-01-13,wk inc flu hosp,1,2024-01-20,05,quantile,0.8,306
2024-01-13,wk inc flu hosp,1,2024-01-20,05,quantile,0.8500000000000001,320
2024-01-13,wk inc flu hosp,1,2024-01-20,05,quantile,0.9000000000000001,338
2024-01-13,wk inc flu hosp,1,2024-01-20,05,quantile,0.9500000000000001,367
2024-01-13,wk inc flu hosp,1,2024-01-20,05,quantile,0.975,393
2024-01-13,wk inc flu hosp,1,2024-01-20,05,quantile,0.99,427
2024-01-13,wk inc flu hosp,2,2024-01-27,05,quantile,0.01,82
2024-01-13,wk inc flu hosp,2,2024-01-27,05,quantile,0.025,93
2024-01-13,wk inc flu hosp,2,2024-01-27,05,quantile,0.05,103
2024-01-13,wk inc flu hosp,2,2024-01-27,05,quantile,0.1,116
2024-01-13,wk inc flu hosp,2,2024-01-27,05,quantile,0.15000000000000002,125
2024-01-13,wk inc flu hosp,2,2024-01-27,05,quantile,0.2,133
2024-01-13,wk inc flu hosp,2,2024-01-27,05,quantile,0.25,140
2024-01-13,wk inc flu hosp,2,2024-01-27,05,quantile,0.3,147
2024-01-13,wk inc flu hosp,2,2024-01-27,05,quantile,0.35000000000000003,153
2024-01-13,wk inc flu hosp,2,2024-01-27,05,quantile,0.4,160
2024-01-13,wk inc flu hosp,2,2024-01-27,05,quantile,0.45,166
2024-01-13,wk inc flu hosp,2,2024-01-27,05,quantile,0.5,172
2024-01-13,wk inc flu hosp,2,2024-01-27,05,quantile,0.55,179
2024-01-13,wk inc flu hosp,2,2024-01-27,05,quantile,0.6000000000000001,185
2024-01-13,wk inc flu hosp,2,2024-01-27,05,quantile,0.6500000000000001,193
2024-01-13,wk inc flu hosp,2,2024-01-27,05,quantile,0.7000000000000001,201
2024-01-13,wk inc flu hosp,2,2024-01-27,05,quantile,0.7500000000000001,210
2024-01-13,wk inc flu hosp,2,2024-01-27,05,quantile,0.8,220
2024-01-13,wk inc flu hosp,2,2024-01-27,05,quantile,0.8500000000000001,233
2024-01-13,wk inc flu hosp,2,2024-01-27,05,quantile,0.9000000000000001,249
2024-01-13,wk inc flu hosp,2,2024-01-27,05,quantile,0.9500000000000001,276
2024-01-13,wk inc flu hosp,2,2024-01-27,05,quantile,0.975,302
2024-01-13,wk inc flu hosp,2,2024-01-27,05,quantile,0.99,334
2024-01-13,wk inc flu hosp,3,2024-02-03,05,quantile,0.01,72
2024-01-13,wk inc flu hosp,3,2024-02-03,05,quantile,0.025,84
2024-01-13,wk inc flu hosp,3,2024-02-03,05,quantile,0.05,95
